dataset,ioc_name,family,ioc_latin,method,confidence,matched_name,value,note
IUCN,Manus Brush Cuckoo,Cuckoos,Cacomantis blandus,missing,missing,,,
IUCN,Solomons Brush Cuckoo,Cuckoos,Cacomantis addendus,missing,missing,,,
IUCN,Sultan's Cuckoo-Dove,"Pigeons, Doves",Macropygia doreya,missing,missing,,,
IUCN,Enggano Cuckoo-Dove,"Pigeons, Doves",Macropygia cinnamomea,missing,missing,,,
IUCN,Barusan Cuckoo-Dove,"Pigeons, Doves",Macropygia modiglianii,missing,missing,,,
IUCN,White-fronted Ground Dove,"Pigeons, Doves",Pampusana kubaryi,missing,missing,,,
IUCN,White-throated Ground Dove,"Pigeons, Doves",Pampusana xanthonura,missing,missing,,,
IUCN,Norfolk Ground Dove,"Pigeons, Doves",Pampusana norfolkensis,missing,missing,,,
IUCN,Santa Cruz Ground Dove,"Pigeons, Doves",Pampusana sanctaecrucis,missing,missing,,,
IUCN,Tanna Ground Dove,"Pigeons, Doves",Pampusana ferruginea,missing,missing,,,
IUCN,Thick-billed Ground Dove,"Pigeons, Doves",Pampusana salamonis,missing,missing,,,
IUCN,Marquesan Ground Dove,"Pigeons, Doves",Pampusana rubescens,missing,missing,,,
IUCN,Bronze Ground Dove,"Pigeons, Doves",Pampusana beccarii,missing,missing,,,
IUCN,Palau Ground Dove,"Pigeons, Doves",Pampusana canifrons,missing,missing,,,
IUCN,Oberholser's Fruit Dove,"Pigeons, Doves",Ramphiculus gularis,missing,missing,,,
IUCN,Golden Dove,"Pigeons, Doves",Ptilinopus luteovirens,missing,missing,,,
IUCN,Whistling Dove,"Pigeons, Doves",Ptilinopus layardi,missing,missing,,,
IUCN,Cloven-feathered Dove,"Pigeons, Doves",Ptilinopus holosericea,missing,missing,,,
IUCN,Chestnut-headed Crake,"Rails, Crakes & Coots",Anurolimnas castaneiceps,missing,missing,,,
IUCN,Ash-throated Crake,"Rails, Crakes & Coots",Mustelirallus albicollis,missing,missing,,,
IUCN,Zapata Rail,"Rails, Crakes & Coots",Mustelirallus cerverai,missing,missing,,,
IUCN,Colombian Crake,"Rails, Crakes & Coots",Mustelirallus colombianus,missing,missing,,,
IUCN,Paint-billed Crake,"Rails, Crakes & Coots",Mustelirallus erythrops,missing,missing,,,
IUCN,Ecuadorian Rail,"Rails, Crakes & Coots",Rallus aequatorialis,missing,missing,,,
IUCN,African Crake,"Rails, Crakes & Coots",Crecopsis egregia,missing,missing,,,
IUCN,Invisible Rail,"Rails, Crakes & Coots",Gallirallus wallacii,missing,missing,,,
IUCN,Chestnut Rail,"Rails, Crakes & Coots",Gallirallus castaneoventris,missing,missing,,,
IUCN,Okinawa Rail,"Rails, Crakes & Coots",Gallirallus okinawae,missing,missing,,,
IUCN,Barred Rail,"Rails, Crakes & Coots",Gallirallus torquatus,missing,missing,,,
IUCN,Woodford's Rail,"Rails, Crakes & Coots",Gallirallus woodfordi,missing,missing,,,
IUCN,Bar-winged Rail,"Rails, Crakes & Coots",Gallirallus poecilopterus,missing,missing,,,
IUCN,Dieffenbach's Rail,"Rails, Crakes & Coots",Gallirallus dieffenbachii,missing,missing,,,
IUCN,Wake Island Rail,"Rails, Crakes & Coots",Gallirallus wakensis,missing,missing,,,
IUCN,Makira Woodhen,"Rails, Crakes & Coots",Gallinula silvestris,missing,missing,,,
IUCN,Purple Gallinule,"Rails, Crakes & Coots",Porphyrio martinica,missing,missing,,,
IUCN,African Swamphen,"Rails, Crakes & Coots",Porphyrio madagascariensis,missing,missing,,,
IUCN,Grey-headed Swamphen,"Rails, Crakes & Coots",Porphyrio poliocephalus,missing,missing,,,
IUCN,Black-backed Swamphen,"Rails, Crakes & Coots",Porphyrio indicus,missing,missing,,,
IUCN,Philippine Swamphen,"Rails, Crakes & Coots",Porphyrio pulverulentus,missing,missing,,,
IUCN,Australasian Swamphen,"Rails, Crakes & Coots",Porphyrio melanotus,missing,missing,,,
IUCN,Black-banded Crake,"Rails, Crakes & Coots",Rufirallus fasciatus,missing,missing,,,
IUCN,Ocellated Crake,"Rails, Crakes & Coots",Rufirallus schomburgkii,missing,missing,,,
IUCN,Speckled Rail,"Rails, Crakes & Coots",Laterallus notatus,missing,missing,,,
IUCN,Dot-winged Crake,"Rails, Crakes & Coots",Laterallus spiloptera,missing,missing,,,
IUCN,White-browed Crake,"Rails, Crakes & Coots",Poliolimnas cinereus,missing,missing,,,
IUCN,Sandhill Crane,Cranes,Antigone canadensis,missing,missing,,,
IUCN,Wattled Crane,Cranes,Grus carunculata,missing,missing,,,
IUCN,Blue Crane,Cranes,Grus paradisea,missing,missing,,,
IUCN,Demoiselle Crane,Cranes,Grus virgo,missing,missing,,,
IUCN,Peruvian Thick-knee,"Stone-curlews, Thick-knees",Hesperoburhinus superciliaris,missing,missing,,,
IUCN,Black Oystercatcher,Oystercatchers,Haematopus bachmani,missing,missing,,,
IUCN,Pied Stilt,"Stilts, Avocets",Himantopus leucocephalus,missing,missing,,,
IUCN,Black-necked Stilt,"Stilts, Avocets",Himantopus mexicanus,missing,missing,,,
IUCN,White-backed Stilt,"Stilts, Avocets",Himantopus melanurus,missing,missing,,,
IUCN,Forbes's Plover,Plovers,Thinornis forbesi,missing,missing,,,
IUCN,Black-fronted Dotterel,Plovers,Thinornis melanops,missing,missing,,,
IUCN,Little Ringed Plover,Plovers,Thinornis dubius,missing,missing,,,
IUCN,Tibetan Sand Plover,Plovers,Anarhynchus atrifrons,missing,missing,,,
IUCN,Hudsonian Whimbrel,"Sandpipers, Snipes",Numenius hudsonicus,missing,missing,,,
IUCN,Wilson's Phalarope,"Sandpipers, Snipes",Phalaropus tricolor,missing,missing,,,
IUCN,Australian Pratincole,"Coursers, Pratincoles",Glareola isabella,missing,missing,,,
IUCN,Blue-billed White Tern,"Gulls, Terns, Skimmers",Gygis candida,missing,missing,,,
IUCN,Grey Noddy,"Gulls, Terns, Skimmers",Anous albivitta,missing,missing,,,
IUCN,Cabot's Tern,"Gulls, Terns, Skimmers",Thalasseus acuflavidus,missing,missing,,,
IUCN,West African Crested Tern,"Gulls, Terns, Skimmers",Thalasseus albididorsalis,missing,missing,,,
IUCN,Slender-billed Gull,"Gulls, Terns, Skimmers",Chroicocephalus genei,missing,missing,,,
IUCN,Bonaparte's Gull,"Gulls, Terns, Skimmers",Chroicocephalus philadelphia,missing,missing,,,
IUCN,Black-billed Gull,"Gulls, Terns, Skimmers",Chroicocephalus bulleri,missing,missing,,,
IUCN,Andean Gull,"Gulls, Terns, Skimmers",Chroicocephalus serranus,missing,missing,,,
IUCN,Brown-hooded Gull,"Gulls, Terns, Skimmers",Chroicocephalus maculipennis,missing,missing,,,
IUCN,Grey-headed Gull,"Gulls, Terns, Skimmers",Chroicocephalus cirrocephalus,missing,missing,,,
IUCN,Hartlaub's Gull,"Gulls, Terns, Skimmers",Chroicocephalus hartlaubii,missing,missing,,,
IUCN,Grey Gull,"Gulls, Terns, Skimmers",Leucophaeus modestus,missing,missing,,,
IUCN,Pallas's Gull,"Gulls, Terns, Skimmers",Ichthyaetus ichthyaetus,missing,missing,,,
IUCN,Mediterranean Gull,"Gulls, Terns, Skimmers",Ichthyaetus melanocephalus,missing,missing,,,
IUCN,White-eyed Gull,"Gulls, Terns, Skimmers",Ichthyaetus leucophthalmus,missing,missing,,,
IUCN,Short-billed Gull,"Gulls, Terns, Skimmers",Larus brachyrhynchus,missing,missing,,,
IUCN,Vega Gull,"Gulls, Terns, Skimmers",Larus vegae,missing,missing,,,
IUCN,Mongolian Gull,"Gulls, Terns, Skimmers",Larus mongolicus,missing,missing,,,
IUCN,Chilean Skua,Skuas,Stercorarius chilensis,missing,missing,,,
IUCN,Brown Skua,Skuas,Stercorarius antarcticus,missing,missing,,,
IUCN,Eastern Rockhopper Penguin,Penguins,Eudyptes filholi,missing,missing,,,
IUCN,New Caledonian Storm Petrel,Austral Storm Petrels,Fregetta lineata,missing,missing,,,
IUCN,Vanuatu Petrel,"Petrels, Shearwaters, Diving Petrels",Pterodroma occulta,missing,missing,,,
IUCN,Barolo Shearwater,"Petrels, Shearwaters, Diving Petrels",Puffinus baroli,missing,missing,,,
IUCN,Boyd's Shearwater,"Petrels, Shearwaters, Diving Petrels",Puffinus boydi,missing,missing,,,
IUCN,Cocos Booby,"Gannets, Boobies",Sula brewsteri,missing,missing,,,
IUCN,Neotropic Cormorant,"Cormorants, Shags",Nannopterum brasilianum,missing,missing,,,
IUCN,Double-crested Cormorant,"Cormorants, Shags",Nannopterum auritum,missing,missing,,,
IUCN,Giant Ibis,"Ibises, Spoonbills",Pseudibis gigantea,missing,missing,,,
IUCN,Stripe-backed Bittern,"Herons, Bitterns",Botaurus involucris,missing,missing,,,
IUCN,Least Bittern,"Herons, Bitterns",Botaurus exilis,missing,missing,,,
IUCN,Black Bittern,"Herons, Bitterns",Botaurus flavicollis,missing,missing,,,
IUCN,Cinnamon Bittern,"Herons, Bitterns",Botaurus cinnamomeus,missing,missing,,,
IUCN,Von Schrenck's Bittern,"Herons, Bitterns",Botaurus eurhythmus,missing,missing,,,
IUCN,Dwarf Bittern,"Herons, Bitterns",Botaurus sturmii,missing,missing,,,
IUCN,Yellow Bittern,"Herons, Bitterns",Botaurus sinensis,missing,missing,,,
IUCN,Black-backed Bittern,"Herons, Bitterns",Botaurus dubius,missing,missing,,,
IUCN,New Zealand Bittern,"Herons, Bitterns",Botaurus novaezelandiae,missing,missing,,,
IUCN,Ascension Night Heron,"Herons, Bitterns",Nycticorax olsoni,missing,missing,,,
IUCN,Little Heron,"Herons, Bitterns",Butorides atricapilla,missing,missing,,,
IUCN,Lava Heron,"Herons, Bitterns",Butorides sundevalli,missing,missing,,,
IUCN,Green Heron,"Herons, Bitterns",Butorides virescens,missing,missing,,,
IUCN,Yellow-billed Egret,"Herons, Bitterns",Ardea brachyrhyncha,missing,missing,,,
IUCN,Eastern Cattle Egret,"Herons, Bitterns",Ardea coromanda,missing,missing,,,
IUCN,Congo Serpent Eagle,"Kites, Hawks, Eagles",Circaetus spectabilis,missing,missing,,,
IUCN,Legge's Hawk-Eagle,"Kites, Hawks, Eagles",Nisaetus kelaarti,missing,missing,,,
IUCN,Crested Goshawk,"Kites, Hawks, Eagles",Lophospiza trivirgata,missing,missing,,,
IUCN,Sulawesi Goshawk,"Kites, Hawks, Eagles",Lophospiza griseiceps,missing,missing,,,
IUCN,Red-thighed Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza erythropus,missing,missing,,,
IUCN,Little Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza minulla,missing,missing,,,
IUCN,Besra,"Kites, Hawks, Eagles",Tachyspiza virgata,missing,missing,,,
IUCN,Dwarf Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza nanus,missing,missing,,,
IUCN,Collared Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza cirrocephala,missing,missing,,,
IUCN,New Britain Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza brachyura,missing,missing,,,
